manufacturer,item,category,csi_spec_section,description,mounting_type,cost,labor_per,currency,unit_of_measure
Construction Specialties,CS-ACROVYN-TRIM-OUTSIDE-CORNER-.060,Trim,10 26 00,Acrovyn Outside Corner Trim .060. Thickness .060. Trim keyed to .060 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-outside-corner-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-OUTSIDE-CORNER-.075,Trim,10 26 00,Acrovyn Outside Corner Trim .075. Thickness .075. Trim keyed to .075 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .075 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-outside-corner-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-SYSTEM-.040,Trim,10 26 00,Acrovyn Trim System .040. Thickness .040. Acrovyn trim system for .040 wall covering. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | https://www.c-sgroup.com/product/wall-covering/acrovyn-trim,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-SYSTEM-.060,Trim,10 26 00,Acrovyn Trim System .060. Thickness .060. Acrovyn trim system for .060 wall covering. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | https://www.c-sgroup.com/product/wall-covering/acrovyn-trim,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-SYSTEM-.075,Trim,10 26 00,Acrovyn Trim System .075. Thickness .075. Acrovyn trim system for .075 wall covering. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .075 | https://www.c-sgroup.com/product/wall-covering/acrovyn-trim,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-VERTICAL-JOINT-.040,Trim,10 26 00,Acrovyn Vertical Joint Trim .040. Thickness .040. Trim keyed to .040 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-vertical-joint-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-VERTICAL-JOINT-.060,Trim,10 26 00,Acrovyn Vertical Joint Trim .060. Thickness .060. Trim keyed to .060 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-vertical-joint-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-VERTICAL-JOINT-.075,Trim,10 26 00,Acrovyn Vertical Joint Trim .075. Thickness .075. Trim keyed to .075 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .075 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-vertical-joint-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-WAINSCOT-.040,Trim,10 26 00,Acrovyn Wainscot Trim .040. Thickness .040. Trim keyed to .040 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-wainscot-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-WAINSCOT-.060,Trim,10 26 00,Acrovyn Wainscot Trim .060. Thickness .060. Trim keyed to .060 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-wainscot-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-WAINSCOT-.075,Trim,10 26 00,Acrovyn Wainscot Trim .075. Thickness .075. Trim keyed to .075 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .075 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-wainscot-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ALUMINUM-TRIM-.040,Trim,10 26 00,Aluminum Trim for Acrovyn Wall Covering .040. Thickness .040. Aluminum trim for .040 Acrovyn sheet. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | https://www.c-sgroup.com/product/wall-covering/aluminum-trim,,,,USD,EA
Construction Specialties,CS-ALUMINUM-TRIM-.060,Trim,10 26 00,Aluminum Trim for Acrovyn Wall Covering .060. Thickness .060. Aluminum trim for .060 Acrovyn sheet. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | https://www.c-sgroup.com/product/wall-covering/aluminum-trim,,,,USD,EA
Construction Specialties,CS-.040-4x10,Rigid Sheet Wall Protection,10 26 00,"Construction Specialties Acrovyn Wall Covering .040 4x10 (.040-4x10). Thickness .040. Panel size 4x10. Confirmed on CS product page: .040 rigid sheet, standard 4' x 10' (imperial notation); size-combination record, not a separate manufacturer part number | Thickness: .040 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-040",,,,USD,EA
Construction Specialties,CS-.040-4x8,Rigid Sheet Wall Protection,10 26 00,"Construction Specialties Acrovyn Wall Covering .040 4x8 (.040-4x8). Thickness .040. Panel size 4x8. Confirmed on CS product page: .040 rigid sheet, standard 4' x 8' (imperial notation); size-combination record, not a separate manufacturer part number | Thickness: .040 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-040",,,,USD,EA
Construction Specialties,CS-.060-4x10,Rigid Sheet Wall Protection,10 26 00,"Construction Specialties Acrovyn Wall Covering .060 4x10 (.060-4x10). Thickness .060. Panel size 4x10. Confirmed on CS product page: .060 rigid sheet, standard 4' x 10' (imperial notation); size-combination record, not a separate manufacturer part number | Thickness: .060 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-060",,,,USD,EA
Construction Specialties,CS-.060-4x8,Rigid Sheet Wall Protection,10 26 00,"Construction Specialties Acrovyn Wall Covering .060 4x8 (.060-4x8). Thickness .060. Panel size 4x8. Confirmed on CS product page: .060 rigid sheet, standard 4' x 8' (imperial notation); size-combination record, not a separate manufacturer part number | Thickness: .060 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-060",,,,USD,EA
Construction Specialties,CS-.075-4x10,Rigid Sheet Wall Protection,10 26 00,"Construction Specialties Acrovyn Wall Covering .075 4x10 (.075-4x10). Thickness .075. Panel size 4x10. Confirmed on CS product page: .075 rigid sheet, standard 4' x 10' (imperial notation); size-combination record, not a separate manufacturer part number | Thickness: .075 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-075",,,,USD,EA
Construction Specialties,CS-.075-4x8,Rigid Sheet Wall Protection,10 26 00,"Construction Specialties Acrovyn Wall Covering .075 4x8 (.075-4x8). Thickness .075. Panel size 4x8. Confirmed on CS product page: .075 rigid sheet, standard 4' x 8' (imperial notation); size-combination record, not a separate manufacturer part number | Thickness: .075 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-075",,,,USD,EA
Construction Specialties,CS-ALUMINUM-TRIM,Wall Covering,10 26 00,Construction Specialties Aluminum Trim for Acrovyn Wall Covering (ALUMINUM-TRIM). normalized from marketing/URL slug for CM_Deploy discrete row | https://www.c-sgroup.com/product/wall-covering/aluminum-trim,,,,USD,EA
Construction Specialties,CS-AcrovynWallCovering.075,Rigid Sheet Wall Protection,10 26 00,"Construction Specialties Acrovyn Wall Covering .075 4x8/4x10 (AcrovynWallCovering.075). Thickness .075. Store listing explicitly states 4ft x 8ft / 10ft, .075in | Thickness: .075 | https://www.thecornerguardstore.com/brands/csgroup.html?page=4",,,,USD,EA
Construction Specialties,CS-STAINLESS-STEEL-WALL-COVERING,Wall Covering,10 26 00,Construction Specialties Stainless Steel Wall Covering (STAINLESS-STEEL-WALL-COVERING). Panel/trim model page; thickness/size matrix not fully exploded. | https://www.c-sgroup.com/product/wall-covering/stainless-steel-wall-covering,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.040-3x8,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .040 3x8 solid (ACROVYN-WC-.040-3x8). Thickness .040. Panel size 3x8. Finish solid. NOT on CS standard literature (4x8/4x10). FLAG: may already exist as CM_Deploy size variant — do not treat as invalid; gap-check CM_Deploy before creating. | Thickness: .040 | Panel size: 3x8,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.040-43x114-TEXTURE,Rigid Sheet Wall Protection,10 26 00,"Construction Specialties Acrovyn Wall Covering .040 43x114 texture (ACROVYN-WC-.040-43x114-TEXTURE). Thickness .040. Panel size 43x114. Finish texture. Optional textures (e.g. Single Tread): max size 43"" x 114"" at .040 per Acrovyn Textures+Microtextures Color Card CC.ATXR.0523. Units: inches. Finish/type=texture. | Thickness: .040 | Panel size: 43x114 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-040",,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.040-43x90-TEXTURE,Rigid Sheet Wall Protection,10 26 00,"Construction Specialties Acrovyn Wall Covering .040 43x90 texture (ACROVYN-WC-.040-43x90-TEXTURE). Thickness .040. Panel size 43x90. Finish texture. Optional texture alternate size 43"" x 90"" cited in prior CS materials/specs dump; confirm vs current CC.ATXR card (lists 43x114 max). Units: inches. Finish/type=texture. | Thickness: .040 | Panel size: 43x90 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-040",,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.040-4x10,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .040 4x10 solid (ACROVYN-WC-.040-4x10). Thickness .040. Panel size 4x10. Finish solid. CS standard solid Suede: 4x10 confirmed (online size selector + product copy). Pack of 5 sheets. Finish/type=solid. | Thickness: .040 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-040,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.040-4x10-WOODGRAIN,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .040 4x10 woodgrain (ACROVYN-WC-.040-4x10-WOODGRAIN). Thickness .040. Panel size 4x10. Finish woodgrain. CS: woodgrains standard Suede in 4x10 only; pattern runs parallel to 10' edge. Finish/type=woodgrain. | Thickness: .040 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-040,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.040-4x8,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .040 4x8 solid (ACROVYN-WC-.040-4x8). Thickness .040. Panel size 4x8. Finish solid. CS standard solid Suede: 4x8 confirmed (online size selector + product copy). Pack of 5 sheets. Finish/type=solid. | Thickness: .040 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-040,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.040-4x8-MICROTEXTURE,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .040 4x8 microtexture (ACROVYN-WC-.040-4x8-MICROTEXTURE). Thickness .040. Panel size 4x8. Finish microtexture. Microtextures (Barnwood/Leatherlee/Sightline): CC.ATXR lists max 4'x8' at .040 solid colors. Finish/type=microtexture. | Thickness: .040 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-040,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.060-3x8,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .060 3x8 solid (ACROVYN-WC-.060-3x8). Thickness .060. Panel size 3x8. Finish solid. NOT on CS standard literature (4x8/4x10). FLAG: may already exist as CM_Deploy size variant — do not treat as invalid; gap-check CM_Deploy before creating. | Thickness: .060 | Panel size: 3x8,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.060-4x10,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .060 4x10 solid (ACROVYN-WC-.060-4x10). Thickness .060. Panel size 4x10. Finish solid. CS standard solid Suede: 4x10 confirmed (online size selector + product copy). Pack of 3 sheets. Finish/type=solid. | Thickness: .060 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-060,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.060-4x10-WOODGRAIN,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .060 4x10 woodgrain (ACROVYN-WC-.060-4x10-WOODGRAIN). Thickness .060. Panel size 4x10. Finish woodgrain. CS: woodgrains standard Suede in 4x10 only; pattern runs parallel to 10' edge. Finish/type=woodgrain. | Thickness: .060 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-060,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.060-4x8,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .060 4x8 solid (ACROVYN-WC-.060-4x8). Thickness .060. Panel size 4x8. Finish solid. CS standard solid Suede: 4x8 confirmed (online size selector + product copy). Pack of 3 sheets. Finish/type=solid. | Thickness: .060 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-060,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.075-3x8,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .075 3x8 solid (ACROVYN-WC-.075-3x8). Thickness .075. Panel size 3x8. Finish solid. NOT on CS standard literature (4x8/4x10). FLAG: may already exist as CM_Deploy size variant — do not treat as invalid; gap-check CM_Deploy before creating. | Thickness: .075 | Panel size: 3x8,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.075-4x10,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .075 4x10 solid (ACROVYN-WC-.075-4x10). Thickness .075. Panel size 4x10. Finish solid. CS product copy lists 4x10; no online size UI — confirm stocked vs quote path. Finish/type=solid. | Thickness: .075 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-075,,,,USD,EA
Construction Specialties,CS-ACROVYN-WC-.075-4x8,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn Wall Covering .075 4x8 solid (ACROVYN-WC-.075-4x8). Thickness .075. Panel size 4x8. Finish solid. CS product copy lists 4x8; no online size UI — confirm stocked vs quote path. Finish/type=solid. | Thickness: .075 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-covering-075,,,,USD,EA
Construction Specialties,CS-ACROVYN-BY-DESIGN-.040-4x10,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn by Design .040 4x10 by-design (ACROVYN-BY-DESIGN-.040-4x10). Thickness .040. Panel size 4x10. Finish by-design. Acrovyn by Design: .040 only; pattern sheets 4x8 or 4x10 (FAQ). Finish/type=by-design. | Thickness: .040 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-by-design-wall-covering,,,,USD,EA
Construction Specialties,CS-ACROVYN-BY-DESIGN-.040-4x8,Rigid Sheet Wall Protection,10 26 00,Construction Specialties Acrovyn by Design .040 4x8 by-design (ACROVYN-BY-DESIGN-.040-4x8). Thickness .040. Panel size 4x8. Finish by-design. Acrovyn by Design: .040 only; pattern sheets 4x8 or 4x10 (FAQ). Finish/type=by-design. | Thickness: .040 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-by-design-wall-covering,,,,USD,EA
Construction Specialties,CS-PANEL-PICTURE-FRAME-.040-3x8,Wall Panel,10 26 00,Acrovyn Wall Panel Picture Frame Trim .040 3x8. Thickness .040. Panel size 3x8. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 3x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-picture-frame-trim,,,,USD,EA
Construction Specialties,CS-PANEL-PICTURE-FRAME-.040-4x10,Wall Panel,10 26 00,Acrovyn Wall Panel Picture Frame Trim .040 4x10. Thickness .040. Panel size 4x10. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-picture-frame-trim,,,,USD,EA
Construction Specialties,CS-PANEL-PICTURE-FRAME-.040-4x8,Wall Panel,10 26 00,Acrovyn Wall Panel Picture Frame Trim .040 4x8. Thickness .040. Panel size 4x8. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-picture-frame-trim,,,,USD,EA
Construction Specialties,CS-PANEL-PICTURE-FRAME-TRIM,Wall Panel,10 26 00,Construction Specialties Acrovyn Wall Panel — Picture Frame Trim (PANEL-PICTURE-FRAME-TRIM). Edge/mount config; sheet size/thickness still to capture; Panel/trim model page; thickness/size matrix not fully exploded. | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-picture-frame-trim,,,,USD,EA
Construction Specialties,CS-PANEL-THIN-TRIM,Wall Panel,10 26 00,Construction Specialties Acrovyn Wall Panel — Thin Trim (PANEL-THIN-TRIM). Edge/mount config; sheet size/thickness still to capture; Panel/trim model page; thickness/size matrix not fully exploded. | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-thin-trim,,,,USD,EA
Construction Specialties,CS-PANEL-THIN-TRIM-.040-3x8,Wall Panel,10 26 00,Acrovyn Wall Panel Thin Trim .040 3x8. Thickness .040. Panel size 3x8. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 3x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-thin-trim,,,,USD,EA
Construction Specialties,CS-PANEL-THIN-TRIM-.040-4x10,Wall Panel,10 26 00,Acrovyn Wall Panel Thin Trim .040 4x10. Thickness .040. Panel size 4x10. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-thin-trim,,,,USD,EA
Construction Specialties,CS-PANEL-THIN-TRIM-.040-4x8,Wall Panel,10 26 00,Acrovyn Wall Panel Thin Trim .040 4x8. Thickness .040. Panel size 4x8. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-thin-trim,,,,USD,EA
Construction Specialties,CS-PANEL-WRAPPED-BEVELED-.040-3x8,Wall Panel,10 26 00,Acrovyn Wall Panel Wrapped Beveled Edge .040 3x8. Thickness .040. Panel size 3x8. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 3x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-wrapped-beveled-edge,,,,USD,EA
Construction Specialties,CS-PANEL-WRAPPED-BEVELED-.040-4x10,Wall Panel,10 26 00,Acrovyn Wall Panel Wrapped Beveled Edge .040 4x10. Thickness .040. Panel size 4x10. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-wrapped-beveled-edge,,,,USD,EA
Construction Specialties,CS-PANEL-WRAPPED-BEVELED-.040-4x8,Wall Panel,10 26 00,Acrovyn Wall Panel Wrapped Beveled Edge .040 4x8. Thickness .040. Panel size 4x8. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-wrapped-beveled-edge,,,,USD,EA
Construction Specialties,CS-PANEL-WRAPPED-BEVELED-EDGE,Wall Panel,10 26 00,Construction Specialties Acrovyn Wall Panel — Wrapped Beveled Edge (PANEL-WRAPPED-BEVELED-EDGE). Edge/mount config; sheet size/thickness still to capture; Panel/trim model page; thickness/size matrix not fully exploded. | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-wrapped-beveled-edge,,,,USD,EA
Construction Specialties,CS-PANEL-WRAPPED-SQUARE-.040-3x8,Wall Panel,10 26 00,Acrovyn Wall Panel Wrapped Square Edge .040 3x8. Thickness .040. Panel size 3x8. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 3x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-wrapped-square-edge,,,,USD,EA
Construction Specialties,CS-PANEL-WRAPPED-SQUARE-.040-4x10,Wall Panel,10 26 00,Acrovyn Wall Panel Wrapped Square Edge .040 4x10. Thickness .040. Panel size 4x10. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 4x10 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-wrapped-square-edge,,,,USD,EA
Construction Specialties,CS-PANEL-WRAPPED-SQUARE-.040-4x8,Wall Panel,10 26 00,Acrovyn Wall Panel Wrapped Square Edge .040 4x8. Thickness .040. Panel size 4x8. Panel face .040; max size depends on relief depth (PS.AWP). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 4x8 | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-wrapped-square-edge,,,,USD,EA
Construction Specialties,CS-PANEL-WRAPPED-SQUARE-EDGE,Wall Panel,10 26 00,Construction Specialties Acrovyn Wall Panel — Wrapped Square Edge (PANEL-WRAPPED-SQUARE-EDGE). Edge/mount config; sheet size/thickness still to capture; Panel/trim model page; thickness/size matrix not fully exploded. | https://www.c-sgroup.com/product/wall-covering/acrovyn-wall-panel-with-wrapped-square-edge,,,,USD,EA
